Date_SingleModel,Home_SingleModel,Away_SingleModel,ActualWinner_SingleModel,PredictedWinner_SingleModel,ActualSpread_SingleModel,PredictedSpread_SingleModel,SpreadError_SingleModel,Correct_SingleModel,HomePoints_SingleModel,AwayPoints_SingleModel,PredictedHomePoints_SingleModel,PredictedAwayPoints_SingleModel,Date_weekBatchRetrain,Home_weekBatchRetrain,Away_weekBatchRetrain,ActualWinner_weekBatchRetrain,PredictedWinner_weekBatchRetrain,ActualSpread_weekBatchRetrain,PredictedSpread_weekBatchRetrain,SpreadError_weekBatchRetrain,Correct_weekBatchRetrain,HomePoints_weekBatchRetrain,AwayPoints_weekBatchRetrain,PredictedHomePoints_weekBatchRetrain,PredictedAwayPoints_weekBatchRetrain
2025-01-11,Portland Trail Blazers,Miami Heat,Miami Heat,Miami Heat,21.0,12.9,8.1,True,98.0,119.0,103.3,116.2,2025-01-11,Portland Trail Blazers,Miami Heat,Miami Heat,Miami Heat,21.0,9.6,11.4,True,98.0,119.0,112.0,121.6
2025-01-11,Phoenix Suns,Utah Jazz,Phoenix Suns,Phoenix Suns,8.0,5.4,2.5999999999999996,True,114.0,106.0,113.7,108.3,2025-01-11,Phoenix Suns,Utah Jazz,Phoenix Suns,Utah Jazz,8.0,0.6,7.4,False,114.0,106.0,117.7,118.3
2025-01-11,Minnesota Timberwolves,Memphis Grizzlies,Memphis Grizzlies,Memphis Grizzlies,2.0,2.8,0.7999999999999998,True,125.0,127.0,121.5,124.3,2025-01-11,Minnesota Timberwolves,Memphis Grizzlies,Memphis Grizzlies,Memphis Grizzlies,2.0,4.8,2.8,True,125.0,127.0,118.1,122.8
2025-01-11,Detroit Pistons,Toronto Raptors,Detroit Pistons,Detroit Pistons,9.0,8.7,0.3000000000000007,True,123.0,114.0,118.3,109.6,2025-01-11,Detroit Pistons,Toronto Raptors,Detroit Pistons,Detroit Pistons,9.0,8.0,1.0,True,123.0,114.0,113.4,105.4
2025-01-10,Denver Nuggets,Brooklyn Nets,Denver Nuggets,Denver Nuggets,19.0,14.0,5.0,True,124.0,105.0,121.4,107.4,2025-01-10,Denver Nuggets,Brooklyn Nets,Denver Nuggets,Denver Nuggets,19.0,8.2,10.8,True,124.0,105.0,119.2,111.0
2025-01-10,New York Knicks,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,25.0,14.3,10.7,True,101.0,126.0,108.4,122.6,2025-01-10,New York Knicks,Oklahoma City Thunder,Oklahoma City Thunder,Oklahoma City Thunder,25.0,0.5,24.5,True,101.0,126.0,114.0,114.5
2025-01-10,Boston Celtics,Sacramento Kings,Sacramento Kings,Sacramento Kings,17.0,10.9,6.1,True,97.0,114.0,103.7,114.6,2025-01-10,Boston Celtics,Sacramento Kings,Sacramento Kings,Boston Celtics,17.0,6.7,10.3,False,97.0,114.0,116.4,109.7
2025-01-10,Chicago Bulls,Washington Wizards,Chicago Bulls,Chicago Bulls,33.0,20.7,12.3,True,138.0,105.0,128.9,108.2,2025-01-10,Chicago Bulls,Washington Wizards,Chicago Bulls,Chicago Bulls,33.0,14.7,18.3,True,138.0,105.0,122.8,108.1
2025-01-10,Orlando Magic,Milwaukee Bucks,Milwaukee Bucks,Milwaukee Bucks,3.0,11.8,8.8,True,106.0,109.0,96.9,108.6,2025-01-10,Orlando Magic,Milwaukee Bucks,Milwaukee Bucks,Milwaukee Bucks,3.0,11.0,8.0,True,106.0,109.0,93.6,104.6
2025-01-10,Indiana Pacers,Golden State Warriors,Indiana Pacers,Indiana Pacers,12.0,4.3,7.7,True,108.0,96.0,106.0,101.6,2025-01-10,Indiana Pacers,Golden State Warriors,Indiana Pacers,Indiana Pacers,12.0,7.2,4.8,True,108.0,96.0,111.1,103.9
2025-01-10,Philadelphia 76ers,New Orleans Pelicans,New Orleans Pelicans,New Orleans Pelicans,8.0,1.6,6.4,True,115.0,123.0,107.5,109.1,2025-01-10,Philadelphia 76ers,New Orleans Pelicans,New Orleans Pelicans,Philadelphia 76ers,8.0,6.7,1.2999999999999998,False,115.0,123.0,109.6,102.9
2025-01-09,Utah Jazz,Miami Heat,Miami Heat,Miami Heat,5.0,4.7,0.2999999999999998,True,92.0,97.0,103.1,107.8,2025-01-09,Utah Jazz,Miami Heat,Miami Heat,Miami Heat,5.0,0.9,4.1,True,92.0,97.0,115.7,116.6
2025-01-09,Phoenix Suns,Atlanta Hawks,Phoenix Suns,Phoenix Suns,8.0,7.4,0.5999999999999996,True,123.0,115.0,118.6,111.2,2025-01-09,Phoenix Suns,Atlanta Hawks,Phoenix Suns,Phoenix Suns,8.0,1.6,6.4,True,123.0,115.0,118.6,117.0
2025-01-09,Memphis Grizzlies,Houston Rockets,Houston Rockets,Memphis Grizzlies,4.0,2.6,1.4,False,115.0,119.0,116.9,114.2,2025-01-09,Memphis Grizzlies,Houston Rockets,Houston Rockets,Memphis Grizzlies,4.0,8.9,4.9,False,115.0,119.0,120.9,112.1
2025-01-09,Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,Dallas Mavericks,6.0,12.8,6.800000000000001,True,117.0,111.0,120.7,107.9,2025-01-09,Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,Dallas Mavericks,6.0,13.6,7.6,True,117.0,111.0,123.8,110.2
2025-01-09,Orlando Magic,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,15.0,6.6,8.4,True,89.0,104.0,94.7,101.3,2025-01-09,Orlando Magic,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,15.0,4.4,10.6,True,89.0,104.0,96.4,100.8
2025-01-09,Detroit Pistons,Golden State Warriors,Golden State Warriors,Golden State Warriors,3.0,1.1,1.9,True,104.0,107.0,102.3,103.4,2025-01-09,Detroit Pistons,Golden State Warriors,Golden State Warriors,Detroit Pistons,3.0,2.7,0.2999999999999998,False,104.0,107.0,101.6,98.9
2025-01-09,Cleveland Cavaliers,Toronto Raptors,Cleveland Cavaliers,Cleveland Cavaliers,6.0,8.2,2.1999999999999993,True,132.0,126.0,129.2,120.9,2025-01-09,Cleveland Cavaliers,Toronto Raptors,Cleveland Cavaliers,Cleveland Cavaliers,6.0,17.8,11.8,True,132.0,126.0,132.2,114.4
2025-01-08,New York Knicks,Toronto Raptors,New York Knicks,New York Knicks,14.0,13.4,0.5999999999999996,True,112.0,98.0,120.0,106.6,2025-01-08,New York Knicks,Toronto Raptors,New York Knicks,New York Knicks,14.0,13.8,0.1999999999999993,True,112.0,98.0,128.1,114.4
2025-01-08,New Orleans Pelicans,Portland Trail Blazers,Portland Trail Blazers,Portland Trail Blazers,19.0,7.6,11.4,True,100.0,119.0,108.4,115.9,2025-01-08,New Orleans Pelicans,Portland Trail Blazers,Portland Trail Blazers,Portland Trail Blazers,19.0,1.8,17.2,True,100.0,119.0,111.8,113.6
2025-01-08,Milwaukee Bucks,San Antonio Spurs,Milwaukee Bucks,Milwaukee Bucks,16.0,6.7,9.3,True,121.0,105.0,115.4,108.7,2025-01-08,Milwaukee Bucks,San Antonio Spurs,Milwaukee Bucks,Milwaukee Bucks,16.0,1.7,14.3,True,121.0,105.0,110.7,109.0
2025-01-08,Denver Nuggets,Los Angeles Clippers,Denver Nuggets,Denver Nuggets,23.0,10.8,12.2,True,126.0,103.0,118.6,107.8,2025-01-08,Denver Nuggets,Los Angeles Clippers,Denver Nuggets,Denver Nuggets,23.0,7.7,15.3,True,126.0,103.0,118.8,111.0
2025-01-08,Cleveland Cavaliers,Oklahoma City Thunder,Cleveland Cavaliers,Cleveland Cavaliers,7.0,5.6,1.4000000000000004,True,129.0,122.0,124.3,118.8,2025-01-08,Cleveland Cavaliers,Oklahoma City Thunder,Cleveland Cavaliers,Cleveland Cavaliers,7.0,5.4,1.5999999999999996,True,129.0,122.0,120.6,115.2
2025-01-08,Brooklyn Nets,Detroit Pistons,Detroit Pistons,Detroit Pistons,15.0,12.9,2.0999999999999996,True,98.0,113.0,100.6,113.5,2025-01-08,Brooklyn Nets,Detroit Pistons,Detroit Pistons,Detroit Pistons,15.0,9.5,5.5,True,98.0,113.0,102.5,112.0
2025-01-08,Philadelphia 76ers,Washington Wizards,Philadelphia 76ers,Philadelphia 76ers,6.0,2.2,3.8,True,109.0,103.0,109.2,107.1,2025-01-08,Philadelphia 76ers,Washington Wizards,Philadelphia 76ers,Philadelphia 76ers,6.0,11.3,5.300000000000001,True,109.0,103.0,115.2,103.9
2025-01-08,Indiana Pacers,Chicago Bulls,Indiana Pacers,Indiana Pacers,16.0,4.0,12.0,True,129.0,113.0,127.1,123.1,2025-01-08,Indiana Pacers,Chicago Bulls,Indiana Pacers,Chicago Bulls,16.0,0.4,15.6,False,129.0,113.0,125.1,125.5
2025-01-07,Golden State Warriors,Miami Heat,Miami Heat,Miami Heat,16.0,6.5,9.5,True,98.0,114.0,103.3,109.7,2025-01-07,Golden State Warriors,Miami Heat,Miami Heat,Miami Heat,16.0,2.6,13.4,True,98.0,114.0,108.3,110.9
2025-01-07,Denver Nuggets,Boston Celtics,Boston Celtics,Boston Celtics,12.0,9.0,3.0,True,106.0,118.0,110.4,119.4,2025-01-07,Denver Nuggets,Boston Celtics,Boston Celtics,Boston Celtics,12.0,2.4,9.6,True,106.0,118.0,121.2,123.6
2025-01-07,Utah Jazz,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,3.0,6.5,3.5,True,121.0,124.0,120.0,126.5,2025-01-07,Utah Jazz,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,3.0,4.3,1.2999999999999998,True,121.0,124.0,118.7,123.0
2025-01-07,New Orleans Pelicans,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,7.0,10.2,3.1999999999999993,True,97.0,104.0,97.6,107.8,2025-01-07,New Orleans Pelicans,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,7.0,2.1,4.9,True,97.0,104.0,111.0,113.2
2025-01-07,Dallas Mavericks,Los Angeles Lakers,Dallas Mavericks,Dallas Mavericks,21.0,12.1,8.9,True,118.0,97.0,115.1,102.9,2025-01-07,Dallas Mavericks,Los Angeles Lakers,Dallas Mavericks,Dallas Mavericks,21.0,13.3,7.699999999999999,True,118.0,97.0,119.3,106.1
2025-01-07,Washington Wizards,Houston Rockets,Houston Rockets,Houston Rockets,23.0,18.3,4.699999999999999,True,112.0,135.0,113.0,131.3,2025-01-07,Washington Wizards,Houston Rockets,Houston Rockets,Houston Rockets,23.0,18.4,4.600000000000001,True,112.0,135.0,105.8,124.2
2025-01-07,Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Charlotte Hornets,11.0,4.0,7.0,True,115.0,104.0,112.6,108.5,2025-01-07,Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Charlotte Hornets,11.0,5.4,5.6,True,115.0,104.0,115.1,109.7
2025-01-06,Chicago Bulls,San Antonio Spurs,Chicago Bulls,Chicago Bulls,4.0,7.5,3.5,True,114.0,110.0,111.7,104.2,2025-01-06,Chicago Bulls,San Antonio Spurs,Chicago Bulls,Chicago Bulls,4.0,8.9,4.9,True,114.0,110.0,111.4,102.5
2025-01-06,Minnesota Timberwolves,Los Angeles Clippers,Minnesota Timberwolves,Minnesota Timberwolves,2.0,3.1,1.1,True,108.0,106.0,105.1,101.9,2025-01-06,Minnesota Timberwolves,Los Angeles Clippers,Minnesota Timberwolves,Minnesota Timberwolves,2.0,2.1,0.10000000000000009,True,108.0,106.0,105.5,103.5
2025-01-06,Memphis Grizzlies,Dallas Mavericks,Memphis Grizzlies,Memphis Grizzlies,15.0,12.2,2.8000000000000007,True,119.0,104.0,122.1,109.9,2025-01-06,Memphis Grizzlies,Dallas Mavericks,Memphis Grizzlies,Memphis Grizzlies,15.0,9.7,5.300000000000001,True,119.0,104.0,129.1,119.4
2025-01-06,Sacramento Kings,Miami Heat,Sacramento Kings,Sacramento Kings,5.0,0.2,4.8,True,123.0,118.0,110.7,110.5,2025-01-06,Sacramento Kings,Miami Heat,Sacramento Kings,Miami Heat,5.0,0.8,4.2,False,123.0,118.0,110.3,111.1
2025-01-06,Toronto Raptors,Milwaukee Bucks,Milwaukee Bucks,Milwaukee Bucks,24.0,16.9,7.100000000000001,True,104.0,128.0,106.8,123.7,2025-01-06,Toronto Raptors,Milwaukee Bucks,Milwaukee Bucks,Milwaukee Bucks,24.0,11.9,12.1,True,104.0,128.0,107.1,119.0
2025-01-06,New York Knicks,Orlando Magic,Orlando Magic,Orlando Magic,9.0,1.5,7.5,True,94.0,103.0,103.0,104.5,2025-01-06,New York Knicks,Orlando Magic,Orlando Magic,New York Knicks,9.0,8.7,0.3000000000000007,False,94.0,103.0,113.7,105.0
2025-01-06,Brooklyn Nets,Indiana Pacers,Indiana Pacers,Indiana Pacers,14.0,12.6,1.4000000000000004,True,99.0,113.0,100.4,113.1,2025-01-06,Brooklyn Nets,Indiana Pacers,Indiana Pacers,Indiana Pacers,14.0,9.5,4.5,True,99.0,113.0,104.7,114.2
2025-01-06,Detroit Pistons,Portland Trail Blazers,Detroit Pistons,Detroit Pistons,3.0,4.3,1.2999999999999998,True,118.0,115.0,113.0,108.7,2025-01-06,Detroit Pistons,Portland Trail Blazers,Detroit Pistons,Detroit Pistons,3.0,4.6,1.5999999999999996,True,118.0,115.0,107.1,102.6
2025-01-06,Philadelphia 76ers,Phoenix Suns,Phoenix Suns,Phoenix Suns,10.0,8.4,1.5999999999999996,True,99.0,109.0,103.7,112.1,2025-01-06,Philadelphia 76ers,Phoenix Suns,Phoenix Suns,Phoenix Suns,10.0,1.8,8.2,True,99.0,109.0,112.8,114.6
2025-01-05,Golden State Warriors,Sacramento Kings,Sacramento Kings,Sacramento Kings,30.0,13.2,16.8,True,99.0,129.0,103.2,116.4,2025-01-05,Golden State Warriors,Sacramento Kings,Sacramento Kings,Sacramento Kings,30.0,3.8,26.2,True,99.0,129.0,110.0,113.8
2025-01-05,Orlando Magic,Utah Jazz,Utah Jazz,Utah Jazz,13.0,1.1,11.9,True,92.0,105.0,102.5,103.6,2025-01-05,Orlando Magic,Utah Jazz,Utah Jazz,Orlando Magic,13.0,6.6,6.4,False,92.0,105.0,118.7,112.1
2025-01-05,Washington Wizards,New Orleans Pelicans,New Orleans Pelicans,New Orleans Pelicans,12.0,5.6,6.4,True,98.0,110.0,104.9,110.5,2025-01-05,Washington Wizards,New Orleans Pelicans,New Orleans Pelicans,Washington Wizards,12.0,2.2,9.8,False,98.0,110.0,114.0,111.8
2025-01-05,Cleveland Cavaliers,Charlotte Hornets,Cleveland Cavaliers,Cleveland Cavaliers,10.0,14.8,4.800000000000001,True,115.0,105.0,120.1,105.3,2025-01-05,Cleveland Cavaliers,Charlotte Hornets,Cleveland Cavaliers,Cleveland Cavaliers,10.0,14.6,4.6,True,115.0,105.0,120.7,106.2
2025-01-05,Oklahoma City Thunder,Boston Celtics,Oklahoma City Thunder,Oklahoma City Thunder,13.0,9.6,3.4000000000000004,True,105.0,92.0,105.4,95.7,2025-01-05,Oklahoma City Thunder,Boston Celtics,Oklahoma City Thunder,Oklahoma City Thunder,13.0,5.8,7.2,True,105.0,92.0,104.9,99.2
2025-01-05,Houston Rockets,Los Angeles Lakers,Houston Rockets,Houston Rockets,4.0,10.2,6.199999999999999,True,119.0,115.0,116.0,105.8,2025-01-05,Houston Rockets,Los Angeles Lakers,Houston Rockets,Houston Rockets,4.0,8.5,4.5,True,119.0,115.0,108.0,99.5
2025-01-04,Milwaukee Bucks,Portland Trail Blazers,Portland Trail Blazers,Milwaukee Bucks,3.0,5.6,2.5999999999999996,False,102.0,105.0,110.6,104.9,2025-01-04,Milwaukee Bucks,Portland Trail Blazers,Portland Trail Blazers,Milwaukee Bucks,3.0,10.2,7.199999999999999,False,102.0,105.0,108.7,98.5
2025-01-04,San Antonio Spurs,Denver Nuggets,Denver Nuggets,Denver Nuggets,11.0,3.2,7.8,True,111.0,122.0,113.8,117.0,2025-01-04,San Antonio Spurs,Denver Nuggets,Denver Nuggets,Denver Nuggets,11.0,3.1,7.9,True,111.0,122.0,115.5,118.6
2025-01-04,Chicago Bulls,New York Knicks,Chicago Bulls,Chicago Bulls,13.0,3.5,9.5,True,139.0,126.0,128.8,125.3,2025-01-04,Chicago Bulls,New York Knicks,Chicago Bulls,New York Knicks,13.0,3.4,9.6,False,139.0,126.0,113.7,117.1
2025-01-04,Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,Los Angeles Clippers,26.0,12.0,14.0,True,131.0,105.0,121.9,109.9,2025-01-04,Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,Los Angeles Clippers,26.0,8.9,17.1,True,131.0,105.0,115.9,107.0
2025-01-04,Golden State Warriors,Memphis Grizzlies,Golden State Warriors,Golden State Warriors,8.0,3.6,4.4,True,121.0,113.0,123.0,119.4,2025-01-04,Golden State Warriors,Memphis Grizzlies,Golden State Warriors,Memphis Grizzlies,8.0,2.3,5.7,False,121.0,113.0,121.7,124.0
2025-01-04,Detroit Pistons,Minnesota Timberwolves,Detroit Pistons,Detroit Pistons,14.0,0.9,13.1,True,119.0,105.0,110.8,109.9,2025-01-04,Detroit Pistons,Minnesota Timberwolves,Detroit Pistons,Minnesota Timberwolves,14.0,5.5,8.5,False,119.0,105.0,105.9,111.3
2025-01-04,Indiana Pacers,Phoenix Suns,Indiana Pacers,Indiana Pacers,18.0,14.4,3.5999999999999996,True,126.0,108.0,122.4,108.0,2025-01-04,Indiana Pacers,Phoenix Suns,Indiana Pacers,Indiana Pacers,18.0,8.3,9.7,True,126.0,108.0,117.3,109.0
2025-01-04,Brooklyn Nets,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,29.0,12.9,16.1,True,94.0,123.0,97.1,110.0,2025-01-04,Brooklyn Nets,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,29.0,7.0,22.0,True,94.0,123.0,97.8,104.8
2025-01-04,Miami Heat,Utah Jazz,Utah Jazz,Utah Jazz,36.0,5.0,31.0,True,100.0,136.0,109.2,114.2,2025-01-04,Miami Heat,Utah Jazz,Utah Jazz,Miami Heat,36.0,8.3,27.7,False,100.0,136.0,119.2,110.9
2025-01-03,Los Angeles Lakers,Atlanta Hawks,Los Angeles Lakers,Los Angeles Lakers,17.0,10.2,6.800000000000001,True,119.0,102.0,118.2,108.1,2025-01-03,Los Angeles Lakers,Atlanta Hawks,Los Angeles Lakers,Los Angeles Lakers,17.0,5.3,11.7,True,119.0,102.0,116.7,111.4
2025-01-03,Sacramento Kings,Memphis Grizzlies,Sacramento Kings,Sacramento Kings,5.0,4.4,0.5999999999999996,True,138.0,133.0,124.6,120.2,2025-01-03,Sacramento Kings,Memphis Grizzlies,Sacramento Kings,Memphis Grizzlies,5.0,3.4,1.6,False,138.0,133.0,117.2,120.6
2025-01-03,Denver Nuggets,San Antonio Spurs,San Antonio Spurs,Denver Nuggets,3.0,7.4,4.4,False,110.0,113.0,118.9,111.5,2025-01-03,Denver Nuggets,San Antonio Spurs,San Antonio Spurs,Denver Nuggets,3.0,6.4,3.4000000000000004,False,110.0,113.0,120.4,114.0
2025-01-03,Oklahoma City Thunder,New York Knicks,Oklahoma City Thunder,Oklahoma City Thunder,10.0,8.6,1.4000000000000004,True,117.0,107.0,113.8,105.1,2025-01-03,Oklahoma City Thunder,New York Knicks,Oklahoma City Thunder,New York Knicks,10.0,0.1,9.9,False,117.0,107.0,101.8,101.9
2025-01-03,New Orleans Pelicans,Washington Wizards,New Orleans Pelicans,New Orleans Pelicans,12.0,5.4,6.6,True,132.0,120.0,123.9,118.4,2025-01-03,New Orleans Pelicans,Washington Wizards,New Orleans Pelicans,Washington Wizards,12.0,0.2,11.8,False,132.0,120.0,116.0,116.2
2025-01-03,Houston Rockets,Boston Celtics,Boston Celtics,Boston Celtics,23.0,8.5,14.5,True,86.0,109.0,94.9,103.4,2025-01-03,Houston Rockets,Boston Celtics,Boston Celtics,Boston Celtics,23.0,7.3,15.7,True,86.0,109.0,98.8,106.2
2025-01-03,Toronto Raptors,Orlando Magic,Orlando Magic,Orlando Magic,9.0,6.4,2.5999999999999996,True,97.0,106.0,98.2,104.6,2025-01-03,Toronto Raptors,Orlando Magic,Orlando Magic,Orlando Magic,9.0,6.3,2.7,True,97.0,106.0,103.3,109.6
2025-01-03,Detroit Pistons,Charlotte Hornets,Detroit Pistons,Detroit Pistons,4.0,5.8,1.7999999999999998,True,98.0,94.0,110.5,104.7,2025-01-03,Detroit Pistons,Charlotte Hornets,Detroit Pistons,Detroit Pistons,4.0,9.3,5.300000000000001,True,98.0,94.0,116.4,107.1
2025-01-03,Dallas Mavericks,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,12.0,7.4,4.6,True,122.0,134.0,116.2,123.6,2025-01-03,Dallas Mavericks,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,12.0,5.1,6.9,True,122.0,134.0,117.5,122.6
2025-01-02,Oklahoma City Thunder,Los Angeles Clippers,Oklahoma City Thunder,Oklahoma City Thunder,18.0,14.7,3.3000000000000007,True,116.0,98.0,112.6,97.9,2025-01-02,Oklahoma City Thunder,Los Angeles Clippers,Oklahoma City Thunder,Oklahoma City Thunder,18.0,5.3,12.7,True,116.0,98.0,102.0,96.7
2025-01-02,Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Los Angeles Lakers,8.0,9.3,1.3000000000000007,True,114.0,106.0,114.1,104.8,2025-01-02,Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Los Angeles Lakers,8.0,8.7,0.6999999999999993,True,114.0,106.0,114.9,106.2
2025-01-02,Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Golden State Warriors,34.0,10.7,23.3,True,139.0,105.0,120.4,109.7,2025-01-02,Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Golden State Warriors,34.0,0.6,33.4,True,139.0,105.0,110.1,109.4
2025-01-02,Miami Heat,Indiana Pacers,Indiana Pacers,Indiana Pacers,13.0,4.5,8.5,True,115.0,128.0,114.6,119.0,2025-01-02,Miami Heat,Indiana Pacers,Indiana Pacers,Miami Heat,13.0,3.4,9.6,False,115.0,128.0,117.0,113.6
2025-01-02,Minnesota Timberwolves,Boston Celtics,Boston Celtics,Boston Celtics,3.0,11.3,8.3,True,115.0,118.0,104.1,115.4,2025-01-02,Minnesota Timberwolves,Boston Celtics,Boston Celtics,Boston Celtics,3.0,7.8,4.8,True,115.0,118.0,101.6,109.4
2025-01-02,Milwaukee Bucks,Brooklyn Nets,Brooklyn Nets,Brooklyn Nets,3.0,3.7,0.7000000000000002,True,110.0,113.0,107.9,111.6,2025-01-02,Milwaukee Bucks,Brooklyn Nets,Brooklyn Nets,Brooklyn Nets,3.0,1.3,1.7,True,110.0,113.0,108.2,109.5
2025-01-01,Detroit Pistons,Orlando Magic,Detroit Pistons,Orlando Magic,9.0,3.8,5.2,False,105.0,96.0,98.7,102.6,2025-01-01,Detroit Pistons,Orlando Magic,Detroit Pistons,Orlando Magic,9.0,7.3,1.7000000000000002,False,105.0,96.0,98.8,106.1
2025-01-01,Denver Nuggets,Atlanta Hawks,Denver Nuggets,Denver Nuggets,19.0,11.7,7.300000000000001,True,139.0,120.0,127.2,115.5,2025-01-01,Denver Nuggets,Atlanta Hawks,Denver Nuggets,Denver Nuggets,19.0,5.9,13.1,True,139.0,120.0,121.6,115.8
2025-01-01,Houston Rockets,Dallas Mavericks,Houston Rockets,Houston Rockets,11.0,4.3,6.7,True,110.0,99.0,107.3,103.1,2025-01-01,Houston Rockets,Dallas Mavericks,Houston Rockets,Dallas Mavericks,11.0,3.1,7.9,False,110.0,99.0,111.4,114.5
2025-01-01,Toronto Raptors,Brooklyn Nets,Toronto Raptors,Toronto Raptors,17.0,4.8,12.2,True,130.0,113.0,115.8,111.1,2025-01-01,Toronto Raptors,Brooklyn Nets,Toronto Raptors,Toronto Raptors,17.0,0.1,16.9,True,130.0,113.0,109.6,109.6
2025-01-01,Sacramento Kings,Philadelphia 76ers,Sacramento Kings,Philadelphia 76ers,6.0,5.6,0.40000000000000036,False,113.0,107.0,103.8,109.5,2025-01-01,Sacramento Kings,Philadelphia 76ers,Sacramento Kings,Philadelphia 76ers,6.0,7.1,1.0999999999999996,False,113.0,107.0,100.7,107.8
2025-01-01,Miami Heat,New Orleans Pelicans,Miami Heat,Miami Heat,11.0,18.2,7.199999999999999,True,119.0,108.0,119.3,101.1,2025-01-01,Miami Heat,New Orleans Pelicans,Miami Heat,Miami Heat,11.0,16.9,5.899999999999999,True,119.0,108.0,118.1,101.1
2025-01-01,Washington Wizards,Chicago Bulls,Washington Wizards,Chicago Bulls,18.0,0.9,17.1,False,125.0,107.0,118.7,119.6,2025-01-01,Washington Wizards,Chicago Bulls,Washington Wizards,Chicago Bulls,18.0,6.4,11.6,False,125.0,107.0,117.0,123.4
2025-01-01,New York Knicks,Utah Jazz,New York Knicks,New York Knicks,16.0,15.1,0.9000000000000004,True,119.0,103.0,122.3,107.2,2025-01-01,New York Knicks,Utah Jazz,New York Knicks,New York Knicks,16.0,13.8,2.1999999999999993,True,119.0,103.0,125.0,111.3
2024-12-31,Phoenix Suns,Memphis Grizzlies,Memphis Grizzlies,Memphis Grizzlies,5.0,4.2,0.7999999999999998,True,112.0,117.0,110.4,114.6,2024-12-31,Phoenix Suns,Memphis Grizzlies,Memphis Grizzlies,Memphis Grizzlies,5.0,7.2,2.2,True,112.0,117.0,110.1,117.3
2024-12-31,Los Angeles Lakers,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,12.0,10.8,1.1999999999999993,True,110.0,122.0,114.5,125.2,2024-12-31,Los Angeles Lakers,Cleveland Cavaliers,Cleveland Cavaliers,Cleveland Cavaliers,12.0,7.2,4.8,True,110.0,122.0,118.7,125.9
2024-12-31,Oklahoma City Thunder,Minnesota Timberwolves,Oklahoma City Thunder,Oklahoma City Thunder,8.0,6.5,1.5,True,113.0,105.0,108.2,101.7,2024-12-31,Oklahoma City Thunder,Minnesota Timberwolves,Oklahoma City Thunder,Minnesota Timberwolves,8.0,3.4,4.6,False,113.0,105.0,94.5,97.8
2024-12-31,San Antonio Spurs,Los Angeles Clippers,San Antonio Spurs,San Antonio Spurs,36.0,8.0,28.0,True,122.0,86.0,113.0,105.0,2024-12-31,San Antonio Spurs,Los Angeles Clippers,San Antonio Spurs,Los Angeles Clippers,36.0,6.3,29.7,False,122.0,86.0,107.3,113.6
2024-12-31,Indiana Pacers,Milwaukee Bucks,Milwaukee Bucks,Milwaukee Bucks,8.0,10.8,2.8000000000000007,True,112.0,120.0,109.7,120.5,2024-12-31,Indiana Pacers,Milwaukee Bucks,Milwaukee Bucks,Milwaukee Bucks,8.0,8.6,0.5999999999999996,True,112.0,120.0,107.2,115.8
2024-12-31,Boston Celtics,Toronto Raptors,Boston Celtics,Boston Celtics,54.0,27.5,26.5,True,125.0,71.0,120.1,92.6,2024-12-31,Boston Celtics,Toronto Raptors,Boston Celtics,Boston Celtics,54.0,17.5,36.5,True,125.0,71.0,122.6,105.1
2024-12-30,Sacramento Kings,Dallas Mavericks,Sacramento Kings,Dallas Mavericks,10.0,2.2,7.8,False,110.0,100.0,110.3,112.5,2024-12-30,Sacramento Kings,Dallas Mavericks,Sacramento Kings,Dallas Mavericks,10.0,8.4,1.5999999999999996,False,110.0,100.0,111.5,119.8
2024-12-30,Portland Trail Blazers,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,22.0,12.0,10.0,True,103.0,125.0,104.7,116.7,2024-12-30,Portland Trail Blazers,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,22.0,9.3,12.7,True,103.0,125.0,106.6,115.9
